week_start,brand,region,search_index,sov_pct,search_wow_pct,search_mom_pct,search_yoy_pct,season_label,season_week_num
2023-09-17,new_balance,global,16.0,12.1212,6.6667,0.0,,FW23,2
2023-09-17,new_balance,korea,15.0,12.0968,0.0,15.3846,,FW23,2
2023-09-24,nike,global,70.0,54.2636,1.4493,-5.4054,,FW23,3
2023-09-24,nike,korea,70.0,53.4351,4.4776,9.375,,FW23,3
2023-09-24,adidas,global,32.0,24.8062,-11.1111,-3.0303,,FW23,3
2023-09-24,adidas,korea,36.0,27.4809,5.8824,9.0909,,FW23,3
2023-09-24,puma,global,11.0,8.5271,0.0,0.0,,FW23,3
2023-09-24,puma,korea,9.0,6.8702,12.5,28.5714,,FW23,3
2023-09-24,new_balance,global,16.0,12.4031,0.0,-5.8824,,FW23,3
2023-09-24,new_balance,korea,16.0,12.2137,6.6667,23.0769,,FW23,3
2023-10-01,nike,global,69.0,52.2727,-1.4286,-2.8169,,FW23,4
2023-10-01,nike,korea,71.0,52.2059,1.4286,9.2308,,FW23,4
2023-10-01,adidas,global,33.0,25.0,3.125,0.0,,FW23,4
2023-10-01,adidas,korea,38.0,27.9412,5.5556,11.7647,,FW23,4
2023-10-01,puma,global,13.0,9.8485,18.1818,18.1818,,FW23,4
2023-10-01,puma,korea,9.0,6.6176,0.0,12.5,,FW23,4
2023-10-01,new_balance,global,17.0,12.8788,6.25,6.25,,FW23,4
2023-10-01,new_balance,korea,18.0,13.2353,12.5,28.5714,,FW23,4
2023-10-08,nike,global,70.0,53.4351,1.4493,4.4776,,FW23,5
2023-10-08,nike,korea,74.0,54.4118,4.2254,13.8462,,FW23,5
2023-10-08,adidas,global,33.0,25.1908,0.0,3.125,,FW23,5
2023-10-08,adidas,korea,35.0,25.7353,-7.8947,2.9412,,FW23,5
2023-10-08,puma,global,12.0,9.1603,-7.6923,9.0909,,FW23,5
2023-10-08,puma,korea,9.0,6.6176,0.0,-10.0,,FW23,5
2023-10-08,new_balance,global,16.0,12.2137,-5.8824,6.6667,,FW23,5
2023-10-08,new_balance,korea,18.0,13.2353,0.0,20.0,,FW23,5
2023-10-15,nike,global,71.0,52.9851,1.4286,2.8986,,FW23,6
2023-10-15,nike,korea,86.0,58.5034,16.2162,28.3582,,FW23,6
2023-10-15,adidas,global,37.0,27.6119,12.1212,2.7778,,FW23,6
2023-10-15,adidas,korea,37.0,25.1701,5.7143,8.8235,,FW23,6
2023-10-15,puma,global,11.0,8.209,-8.3333,0.0,,FW23,6
2023-10-15,puma,korea,8.0,5.4422,-11.1111,0.0,,FW23,6
2023-10-15,new_balance,global,15.0,11.194,-6.25,-6.25,,FW23,6
2023-10-15,new_balance,korea,16.0,10.8844,-11.1111,6.6667,,FW23,6
2023-10-22,nike,global,68.0,52.3077,-4.2254,-2.8571,,FW23,7
2023-10-22,nike,korea,78.0,56.1151,-9.3023,11.4286,,FW23,7
2023-10-22,adidas,global,36.0,27.6923,-2.7027,12.5,,FW23,7
2023-10-22,adidas,korea,38.0,27.3381,2.7027,5.5556,,FW23,7
2023-10-22,puma,global,11.0,8.4615,0.0,0.0,,FW23,7
2023-10-22,puma,korea,7.0,5.036,-12.5,-22.2222,,FW23,7
2023-10-22,new_balance,global,15.0,11.5385,0.0,-6.25,,FW23,7
2023-10-22,new_balance,korea,16.0,11.5108,0.0,0.0,,FW23,7
2023-10-29,nike,global,65.0,51.5873,-4.4118,-5.7971,,FW23,8
2023-10-29,nike,korea,67.0,53.1746,-14.1026,-5.6338,,FW23,8
2023-10-29,adidas,global,36.0,28.5714,0.0,9.0909,,FW23,8
2023-10-29,adidas,korea,35.0,27.7778,-7.8947,-7.8947,,FW23,8
2023-10-29,puma,global,11.0,8.7302,0.0,-15.3846,,FW23,8
2023-10-29,puma,korea,7.0,5.5556,0.0,-22.2222,,FW23,8
2023-10-29,new_balance,global,14.0,11.1111,-6.6667,-17.6471,,FW23,8
2023-10-29,new_balance,korea,17.0,13.4921,6.25,-5.5556,,FW23,8
2023-11-05,nike,global,75.0,52.8169,15.3846,7.1429,,FW23,9
2023-11-05,nike,korea,68.0,53.125,1.4925,-8.1081,,FW23,9
2023-11-05,adidas,global,39.0,27.4648,8.3333,18.1818,,FW23,9
2023-11-05,adidas,korea,35.0,27.3438,0.0,0.0,,FW23,9
2023-11-05,puma,global,12.0,8.4507,9.0909,0.0,,FW23,9
2023-11-05,puma,korea,8.0,6.25,14.2857,-11.1111,,FW23,9
2023-11-05,new_balance,global,16.0,11.2676,14.2857,0.0,,FW23,9
2023-11-05,new_balance,korea,17.0,13.2813,0.0,-5.5556,,FW23,9
2023-11-12,nike,global,76.0,52.0548,1.3333,7.0423,,FW23,10
2023-11-12,nike,korea,69.0,52.6718,1.4706,-19.7674,,FW23,10
2023-11-12,adidas,global,41.0,28.0822,5.1282,10.8108,,FW23,10
2023-11-12,adidas,korea,34.0,25.9542,-2.8571,-8.1081,,FW23,10
2023-11-12,puma,global,12.0,8.2192,0.0,9.0909,,FW23,10
2023-11-12,puma,korea,10.0,7.6336,25.0,25.0,,FW23,10
2023-11-12,new_balance,global,17.0,11.6438,6.25,13.3333,,FW23,10
2023-11-12,new_balance,korea,18.0,13.7405,5.8824,12.5,,FW23,10
2023-11-19,nike,global,100.0,52.9101,31.5789,47.0588,,FW23,11
2023-11-19,nike,korea,83.0,57.6389,20.2899,6.4103,,FW23,11
2023-11-19,adidas,global,51.0,26.9841,24.3902,41.6667,,FW23,11
2023-11-19,adidas,korea,35.0,24.3056,2.9412,-7.8947,,FW23,11
2023-11-19,puma,global,15.0,7.9365,25.0,36.3636,,FW23,11
2023-11-19,puma,korea,9.0,6.25,-10.0,28.5714,,FW23,11
2023-11-19,new_balance,global,23.0,12.1693,35.2941,53.3333,,FW23,11
2023-11-19,new_balance,korea,17.0,11.8056,-5.5556,6.25,,FW23,11
2023-11-26,nike,global,85.0,53.125,-15.0,30.7692,,FW23,12
2023-11-26,nike,korea,64.0,52.0325,-22.8916,-4.4776,,FW23,12
2023-11-26,adidas,global,44.0,27.5,-13.7255,22.2222,,FW23,12
2023-11-26,adidas,korea,35.0,28.4553,0.0,0.0,,FW23,12
2023-11-26,puma,global,13.0,8.125,-13.3333,18.1818,,FW23,12
2023-11-26,puma,korea,8.0,6.5041,-11.1111,14.2857,,FW23,12
2023-11-26,new_balance,global,18.0,11.25,-21.7391,28.5714,,FW23,12
2023-11-26,new_balance,korea,16.0,13.0081,-5.8824,-5.8824,,FW23,12
2023-12-03,nike,global,82.0,54.3046,-3.5294,9.3333,,FW23,13
2023-12-03,nike,korea,64.0,54.7009,0.0,-5.8824,,FW23,13
2023-12-03,adidas,global,40.0,26.4901,-9.0909,2.5641,,FW23,13
2023-12-03,adidas,korea,29.0,24.7863,-17.1429,-17.1429,,FW23,13
2023-12-03,puma,global,12.0,7.947,-7.6923,0.0,,FW23,13
2023-12-03,puma,korea,9.0,7.6923,12.5,12.5,,FW23,13
2023-12-03,new_balance,global,17.0,11.2583,-5.5556,6.25,,FW23,13
2023-12-03,new_balance,korea,15.0,12.8205,-6.25,-11.7647,,FW23,13
2023-12-10,nike,global,82.0,53.2468,0.0,7.8947,,FW23,14
2023-12-10,nike,korea,63.0,55.7522,-1.5625,-8.6957,,FW23,14
2023-12-10,adidas,global,43.0,27.9221,7.5,4.878,,FW23,14
2023-12-10,adidas,korea,28.0,24.7788,-3.4483,-17.6471,,FW23,14
2023-12-10,puma,global,12.0,7.7922,0.0,0.0,,FW23,14
2023-12-10,puma,korea,8.0,7.0796,-11.1111,-20.0,,FW23,14
2023-12-10,new_balance,global,17.0,11.039,0.0,0.0,,FW23,14
2023-12-10,new_balance,korea,14.0,12.3894,-6.6667,-22.2222,,FW23,14
2023-12-17,nike,global,77.0,53.4722,-6.0976,-23.0,,FW23,15
2023-12-17,nike,korea,61.0,53.9823,-3.1746,-26.506,,FW23,15
2023-12-17,adidas,global,39.0,27.0833,-9.3023,-23.5294,,FW23,15
2023-12-17,adidas,korea,29.0,25.6637,3.5714,-17.1429,,FW23,15
2023-12-17,puma,global,12.0,8.3333,0.0,-20.0,,FW23,15
2023-12-17,puma,korea,9.0,7.9646,12.5,0.0,,FW23,15
2023-12-17,new_balance,global,16.0,11.1111,-5.8824,-30.4348,,FW23,15
2023-12-17,new_balance,korea,14.0,12.3894,0.0,-17.6471,,FW23,15
2023-12-24,nike,global,80.0,52.2876,3.8961,-5.8824,63.2653,FW23,16
2023-12-24,nike,korea,64.0,54.2373,4.918,0.0,-12.3288,FW23,16
2023-12-24,adidas,global,42.0,27.451,7.6923,-4.5455,13.5135,FW23,16
2023-12-24,adidas,korea,29.0,24.5763,0.0,-17.1429,-9.375,FW23,16
2023-12-24,puma,global,12.0,7.8431,0.0,-7.6923,50.0,FW23,16
2023-12-24,puma,korea,10.0,8.4746,11.1111,25.0,11.1111,FW23,16
2023-12-24,new_balance,global,19.0,12.4183,18.75,5.5556,216.6667,FW23,16
2023-12-24,new_balance,korea,15.0,12.7119,7.1429,-6.25,-6.25,FW23,16
2023-12-31,nike,global,68.0,50.7463,-15.0,-17.0732,51.1111,FW23,17
2023-12-31,nike,korea,64.0,55.6522,0.0,0.0,-14.6667,FW23,17
2023-12-31,adidas,global,38.0,28.3582,-9.5238,-5.0,18.75,FW23,17
2023-12-31,adidas,korea,29.0,25.2174,0.0,0.0,3.5714,FW23,17
2023-12-31,puma,global,11.0,8.209,-8.3333,-8.3333,57.1429,FW23,17
2023-12-31,puma,korea,8.0,6.9565,-20.0,-11.1111,0.0,FW23,17
2023-12-31,new_balance,global,17.0,12.6866,-10.5263,0.0,183.3333,FW23,17
2023-12-31,new_balance,korea,14.0,12.1739,-6.6667,-6.6667,-6.6667,FW23,17
2024-01-07,nike,global,66.64,51.1553,-2.0,-18.7317,54.9767,FW23,18
2024-01-07,nike,korea,62.47,54.7023,-2.3906,-0.8413,-16.7067,FW23,18
2024-01-07,adidas,global,36.62,28.1108,-3.6316,-14.8372,14.4375,FW23,18
2024-01-07,adidas,korea,28.49,24.9475,-1.7586,1.75,-1.7586,FW23,18
2024-01-07,puma,global,11.08,8.5054,0.7273,-7.6667,58.2857,FW23,18
2024-01-07,puma,korea,8.97,7.8546,12.125,12.125,-0.3333,FW23,18
2024-01-07,new_balance,global,15.93,12.2284,-6.2941,-6.2941,165.5,FW23,18
2024-01-07,new_balance,korea,14.27,12.4956,1.9286,1.9286,-10.8125,FW23,18
2024-01-14,nike,global,62.89,51.6211,-5.6273,-18.3247,46.2558,FW23,19
2024-01-14,nike,korea,57.84,52.7785,-7.4116,-5.1803,-26.7848,FW23,19
2024-01-14,adidas,global,32.86,26.972,-10.2676,-15.7436,6.0,FW23,19
2024-01-14,adidas,korea,29.66,27.0645,4.1067,2.2759,-7.3125,FW23,19
2024-01-14,puma,global,10.15,8.3313,-8.3935,-15.4167,45.0,FW23,19
2024-01-14,puma,korea,8.4,7.6649,-6.3545,-6.6667,20.0,FW23,19
2024-01-14,new_balance,global,15.93,13.0756,0.0,-0.4375,218.6,FW23,19
2024-01-14,new_balance,korea,13.69,12.492,-4.0645,-2.2143,-14.4375,FW23,19
2024-01-21,nike,global,61.95,50.0768,-1.4947,-22.5625,51.0976,FW23,20
2024-01-21,nike,korea,58.42,52.5124,1.0028,-8.7188,-39.1458,FW23,20
2024-01-21,adidas,global,36.62,29.6015,11.4425,-12.8095,18.129,FW23,20
2024-01-21,adidas,korea,30.22,27.164,1.8881,4.2069,-18.3243,FW23,20
2024-01-21,puma,global,10.15,8.2047,0.0,-15.4167,45.0,FW23,20
2024-01-21,puma,korea,9.54,8.5753,13.5714,-4.6,6.0,FW23,20
2024-01-21,new_balance,global,14.99,12.117,-5.9008,-21.1053,199.8,FW23,20
2024-01-21,new_balance,korea,13.07,11.7483,-4.5289,-12.8667,-34.65,FW23,20
2024-01-28,nike,global,69.46,52.1942,12.1227,2.1471,65.381,FW23,21
2024-01-28,nike,korea,59.0,50.906,0.9928,-7.8125,-52.0325,FW23,21
2024-01-28,adidas,global,35.68,26.8109,-2.5669,-6.1053,15.0968,FW23,21
2024-01-28,adidas,korea,33.7,29.0768,11.5156,16.2069,-0.8824,FW23,21
2024-01-28,puma,global,11.08,8.3258,9.1626,0.7273,58.2857,FW23,21
2024-01-28,puma,korea,9.51,8.2053,-0.3145,18.875,5.6667,FW23,21
2024-01-28,new_balance,global,16.86,12.6691,12.475,-0.8235,237.2,FW23,21
2024-01-28,new_balance,korea,13.69,11.8119,4.7437,-2.2143,-27.9474,FW23,21
2024-02-04,nike,global,63.83,49.7157,-8.1054,-4.2167,59.575,FW23,22
2024-02-04,nike,korea,61.88,50.1377,4.8814,-0.9445,-36.2062,FW23,22
2024-02-04,adidas,global,35.68,27.7903,0.0,-2.5669,27.4286,FW23,22
2024-02-04,adidas,korea,35.43,28.7069,5.1335,24.3594,14.2903,FW23,22
2024-02-04,puma,global,11.08,8.63,0.0,0.0,84.6667,FW23,22
2024-02-04,puma,korea,10.05,8.1429,5.6782,12.0401,43.5714,FW23,22
2024-02-04,new_balance,global,17.8,13.864,5.5753,11.7389,256.0,FW23,22
2024-02-04,new_balance,korea,16.06,13.0125,17.3119,12.5438,-5.5294,FW23,22
2024-02-11,nike,global,63.83,50.4545,0.0,1.4947,63.6667,FW23,23
2024-02-11,nike,korea,94.85,58.0335,53.2805,63.9869,-4.1919,FW23,23
2024-02-11,adidas,global,34.74,27.4603,-2.6345,5.7212,15.8,FW23,23
2024-02-11,adidas,korea,40.65,24.8715,14.7333,37.0533,19.5588,FW23,23
2024-02-11,puma,global,11.08,8.7582,0.0,9.1626,58.2857,FW23,23
2024-02-11,puma,korea,10.08,6.1674,0.2985,20.0,26.0,FW23,23
2024-02-11,new_balance,global,16.86,13.327,-5.2809,5.838,237.2,FW23,23
2024-02-11,new_balance,korea,17.86,10.9276,11.208,30.4602,-33.8519,FW23,23
2024-02-18,nike,global,66.64,50.0751,4.4023,7.5706,70.8718,FW23,24
2024-02-18,nike,korea,74.03,53.6838,-21.9504,26.7203,-22.0737,FW23,24
2024-02-18,adidas,global,37.56,28.2236,8.1174,2.5669,21.1613,FW23,24
2024-02-18,adidas,korea,37.16,26.9471,-8.5855,22.9649,-2.2105,FW23,24
2024-02-18,puma,global,11.08,8.3258,0.0,9.1626,58.2857,FW23,24
2024-02-18,puma,korea,10.05,7.2879,-0.2976,5.3459,25.625,FW23,24
2024-02-18,new_balance,global,17.8,13.3754,5.5753,18.7458,196.6667,FW23,24
2024-02-18,new_balance,korea,16.66,12.0812,-6.7189,27.4675,-20.6667,FW23,24
2024-02-25,nike,global,65.7,48.3479,-1.4106,-5.4132,68.4615,FW23,25
2024-02-25,nike,korea,68.25,51.4047,-7.8076,15.678,-26.6129,FW23,25
2024-02-25,adidas,global,41.31,30.3996,9.984,15.7791,33.2581,FW23,25
2024-02-25,adidas,korea,38.35,28.8845,3.2024,13.7982,3.6486,FW23,25
2024-02-25,puma,global,11.08,8.1537,0.0,0.0,58.2857,FW23,25
2024-02-25,puma,korea,9.51,7.1628,-5.3731,0.0,35.8571,FW23,25
2024-02-25,new_balance,global,17.8,13.0988,0.0,5.5753,196.6667,FW23,25
2024-02-25,new_balance,korea,16.66,12.548,0.0,21.6947,-20.6667,FW23,25
2024-03-03,nike,global,67.58,46.5235,2.8615,5.875,111.1875,FW23,26
2024-03-03,nike,korea,64.2,51.0172,-5.9341,3.7492,-38.8571,FW23,26
2024-03-03,adidas,global,45.07,31.0271,9.1019,26.3173,36.5758,FW23,26
2024-03-03,adidas,korea,37.77,30.0143,-1.5124,6.6046,2.0811,FW23,26
2024-03-03,puma,global,12.0,8.261,8.3032,8.3032,71.4286,FW23,26
2024-03-03,puma,korea,8.4,6.6751,-11.6719,-16.4179,5.0,FW23,26
2024-03-03,new_balance,global,20.61,14.1884,15.7865,15.7865,312.2,FW23,26
2024-03-03,new_balance,korea,15.47,12.2934,-7.1429,-3.6737,-18.5789,FW23,26
2024-03-10,nike,global,62.89,46.2767,-6.9399,-1.4727,132.9259,SS24,1
2024-03-10,nike,korea,64.2,51.7325,0.0,-32.3142,-20.7407,SS24,1
2024-03-10,adidas,global,43.19,31.7807,-4.1713,24.3235,39.3226,SS24,1
2024-03-10,adidas,korea,35.41,28.5334,-6.2483,-12.8905,-6.8158,SS24,1
2024-03-10,puma,global,11.08,8.1531,-7.6667,0.0,84.6667,SS24,1
2024-03-10,puma,korea,8.4,6.7687,0.0,-16.6667,5.0,SS24,1
2024-03-10,new_balance,global,18.74,13.7896,-9.0733,11.1507,274.8,SS24,1
2024-03-10,new_balance,korea,16.09,12.9654,4.0078,-9.9104,-5.3529,SS24,1
2024-03-17,nike,global,66.64,46.7813,5.9628,0.0,138.0,SS24,2
2024-03-17,nike,korea,67.09,49.9553,4.5016,-9.3746,-27.8602,SS24,2
2024-03-17,adidas,global,44.13,30.9793,2.1764,17.492,29.7941,SS24,2
2024-03-17,adidas,korea,38.89,28.9576,9.8277,4.6555,2.3421,SS24,2
2024-03-17,puma,global,12.0,8.424,8.3032,8.3032,100.0,SS24,2
2024-03-17,puma,korea,12.23,9.1065,45.5952,21.6915,74.7143,SS24,2
2024-03-17,new_balance,global,19.68,13.8154,5.016,10.5618,293.6,SS24,2
2024-03-17,new_balance,korea,16.09,11.9806,0.0,-3.4214,-5.3529,SS24,2
2024-03-24,nike,global,70.4,45.528,5.6423,7.1537,160.7407,SS24,3
2024-03-24,nike,korea,68.25,49.9378,1.729,0.0,-28.9063,SS24,3
2024-03-24,adidas,global,49.76,32.18,12.7578,20.4551,50.7879,SS24,3
2024-03-24,adidas,korea,40.64,29.7359,4.4999,5.9713,4.2051,SS24,3
2024-03-24,puma,global,12.92,8.3554,7.6667,16.6065,115.3333,SS24,3
2024-03-24,puma,korea,11.12,8.1364,-9.076,16.9295,39.0,SS24,3
2024-03-24,new_balance,global,21.55,13.9365,9.502,21.0674,331.0,SS24,3
2024-03-24,new_balance,korea,16.66,12.1899,3.5426,0.0,-7.4444,SS24,3
2024-03-31,nike,global,69.46,46.3252,-1.3352,2.7819,131.5333,SS24,4
2024-03-31,nike,korea,65.35,49.6996,-4.2491,1.7913,-26.573,SS24,4
2024-03-31,adidas,global,46.95,31.3125,-5.6471,4.1713,34.1429,SS24,4
2024-03-31,adidas,korea,40.06,30.4662,-1.4272,6.063,8.2703,SS24,4
2024-03-31,puma,global,12.92,8.6168,0.0,7.6667,84.5714,SS24,4
2024-03-31,puma,korea,10.02,7.6204,-9.8921,19.2857,0.2,SS24,4
2024-03-31,new_balance,global,20.61,13.7455,-4.3619,0.0,243.5,SS24,4
2024-03-31,new_balance,korea,16.06,12.2139,-3.6014,3.8138,-15.4737,SS24,4
2024-04-07,nike,global,69.46,46.9039,0.0,10.4468,124.0645,SS24,5
2024-04-07,nike,korea,71.14,52.209,8.86,10.81,-25.1158,SS24,5
2024-04-07,adidas,global,46.95,31.7037,0.0,8.7057,30.4167,SS24,5
2024-04-07,adidas,korea,38.89,28.541,-2.9206,9.8277,17.8485,SS24,5
2024-04-07,puma,global,12.0,8.1032,-7.1207,8.3032,100.0,SS24,5
2024-04-07,puma,korea,8.4,6.1647,-16.1677,0.0,5.0,SS24,5
2024-04-07,new_balance,global,19.68,13.2892,-4.5124,5.016,228.0,SS24,5
2024-04-07,new_balance,korea,17.83,13.0853,11.0212,10.8142,-6.1579,SS24,5
2024-04-14,nike,global,66.64,46.1784,-4.0599,0.0,122.1333,SS24,6
2024-04-14,nike,korea,70.56,51.5639,-0.8153,5.1722,-25.7263,SS24,6
2024-04-14,adidas,global,45.07,31.2314,-4.0043,2.1301,28.7714,SS24,6
2024-04-14,adidas,korea,38.31,27.9962,-1.4914,-1.4914,12.6765,SS24,6
2024-04-14,puma,global,12.92,8.9529,7.6667,7.6667,115.3333,SS24,6
2024-04-14,puma,korea,9.54,6.9716,13.5714,-21.9951,36.2857,SS24,6
2024-04-14,new_balance,global,19.68,13.6373,0.0,0.0,293.6,SS24,6
2024-04-14,new_balance,korea,18.43,13.4683,3.3651,14.5432,8.4118,SS24,6
2024-04-21,nike,global,66.64,46.172,0.0,-5.3409,129.7931,SS24,7
2024-04-21,nike,korea,65.94,51.0016,-6.5476,-3.3846,-31.3125,SS24,7
2024-04-21,adidas,global,46.01,31.8783,2.0856,-7.5362,31.4571,SS24,7
2024-04-21,adidas,korea,38.33,29.6465,0.0522,-5.6841,9.5143,SS24,7
2024-04-21,puma,global,12.0,8.3143,-7.1207,-7.1207,100.0,SS24,7
2024-04-21,puma,korea,8.97,6.9379,-5.9748,-19.3345,-0.3333,SS24,7
2024-04-21,new_balance,global,19.68,13.6354,0.0,-8.6775,293.6,SS24,7
2024-04-21,new_balance,korea,16.05,12.414,-12.9137,-3.6615,-10.8333,SS24,7
2024-04-28,nike,global,67.58,46.8233,1.4106,-2.7066,141.3571,SS24,8
2024-04-28,nike,korea,87.33,55.7841,32.4386,33.6343,-11.7879,SS24,8
2024-04-28,adidas,global,45.07,31.227,-2.043,-4.0043,21.8108,SS24,8
2024-04-28,adidas,korea,42.37,27.0648,10.54,5.7664,3.3415,SS24,8
2024-04-28,puma,global,12.0,8.3143,0.0,-7.1207,100.0,SS24,8
2024-04-28,puma,korea,8.4,5.3657,-6.3545,-16.1677,5.0,SS24,8
2024-04-28,new_balance,global,19.68,13.6354,0.0,-4.5124,293.6,SS24,8
2024-04-28,new_balance,korea,18.45,11.7854,14.9533,14.8817,2.5,SS24,8
2024-05-05,nike,global,64.76,46.0696,-4.1728,-6.7665,131.2857,SS24,9
2024-05-05,nike,korea,68.25,51.8459,-21.8482,-4.0624,-23.3146,SS24,9
2024-05-05,adidas,global,45.07,32.0623,0.0,-4.0043,25.1944,SS24,9
2024-05-05,adidas,korea,38.33,29.1173,-9.535,-1.44,-1.7179,SS24,9
2024-05-05,puma,global,12.0,8.5367,0.0,0.0,100.0,SS24,9
2024-05-05,puma,korea,8.4,6.381,0.0,0.0,5.0,SS24,9
2024-05-05,new_balance,global,18.74,13.3314,-4.7764,-4.7764,274.8,SS24,9
2024-05-05,new_balance,korea,16.66,12.6557,-9.7019,-6.562,-2.0,SS24,9
2024-05-12,nike,global,63.83,46.0202,-1.4361,-4.2167,127.9643,SS24,10
2024-05-12,nike,korea,65.36,51.4646,-4.2344,-7.3696,-20.2927,SS24,10
2024-05-12,adidas,global,45.07,32.4946,0.0,0.0,32.5588,SS24,10
2024-05-12,adidas,korea,36.58,28.8031,-4.5656,-4.5158,-3.7368,SS24,10
2024-05-12,puma,global,12.0,8.6518,0.0,-7.1207,100.0,SS24,10
2024-05-12,puma,korea,8.4,6.6142,0.0,-11.9497,-6.6667,SS24,10
2024-05-12,new_balance,global,17.8,12.8335,-5.016,-9.5528,256.0,SS24,10
2024-05-12,new_balance,korea,16.66,13.1181,0.0,-9.6039,-2.0,SS24,10
2024-05-19,nike,global,62.89,47.2644,-1.4727,-5.6273,151.56,SS24,11
2024-05-19,nike,korea,63.04,50.3555,-3.5496,-4.3979,-20.2025,SS24,11
2024-05-19,adidas,global,41.31,31.0461,-8.3426,-10.2152,25.1818,SS24,11
2024-05-19,adidas,korea,36.58,29.2196,0.0,-4.5656,-1.1351,SS24,11
2024-05-19,puma,global,12.0,9.0185,0.0,0.0,100.0,SS24,11
2024-05-19,puma,korea,9.51,7.5965,13.2143,6.0201,5.6667,SS24,11
2024-05-19,new_balance,global,16.86,12.671,-5.2809,-14.3293,237.2,SS24,11
2024-05-19,new_balance,korea,16.06,12.8285,-3.6014,0.0623,14.7143,SS24,11
