week_start,product_line,region,search_index,search_wow_pct,share_within_nb_pct,season_label
2022-12-25,1906r,global,2.3,,4.5098,FW22
2022-12-25,2002r,global,15.16,,29.7255,FW22
2022-12-25,2002r,korea,0.0,,0.0,FW22
2022-12-25,327,korea,22.38,,24.9972,FW22
2022-12-25,530,korea,0.0,,0.0,FW22
2022-12-25,574,global,17.92,,35.1373,FW22
2022-12-25,574,korea,37.88,,42.3098,FW22
2022-12-25,9060,global,6.89,,13.5098,FW22
2022-12-25,990,global,8.73,,17.1176,FW22
2022-12-25,992,korea,29.27,,32.693,FW22
2023-01-01,1906r,global,2.76,20.0,5.6143,FW23
2023-01-01,2002r,global,13.78,-9.1029,28.0309,FW23
2023-01-01,2002r,korea,0.0,,0.0,FW23
2023-01-01,327,korea,0.0,-100.0,0.0,FW23
2023-01-01,530,korea,27.55,,26.02,FW23
2023-01-01,574,global,18.84,5.1339,38.3238,FW23
2023-01-01,574,korea,54.23,43.1626,51.2184,FW23
2023-01-01,9060,global,5.97,-13.3527,12.144,FW23
2023-01-01,990,global,7.81,-10.5384,15.8869,FW23
2023-01-01,992,korea,24.1,-17.6631,22.7616,FW23
2023-01-08,1906r,global,2.3,-16.6667,5.0065,FW22
2023-01-08,2002r,global,14.24,3.3382,30.997,FW22
2023-01-08,2002r,korea,0.0,,0.0,FW22
2023-01-08,327,korea,0.0,,0.0,FW22
2023-01-08,530,korea,40.46,46.8603,34.0572,FW22
2023-01-08,574,global,15.62,-17.0913,34.0009,FW22
2023-01-08,574,korea,43.04,-20.6343,36.229,FW22
2023-01-08,9060,global,6.43,7.7052,13.9965,FW22
2023-01-08,990,global,7.35,-5.8899,15.9991,FW22
2023-01-08,992,korea,35.3,46.473,29.7138,FW22
2023-01-15,1906r,global,2.76,20.0,5.7765,FW22
2023-01-15,2002r,global,15.16,6.4607,31.7288,FW22
2023-01-15,2002r,korea,0.0,,0.0,FW22
2023-01-15,327,korea,24.97,,15.7629,FW22
2023-01-15,530,korea,25.83,-36.1592,16.3058,FW22
2023-01-15,574,global,15.16,-2.9449,31.7288,FW22
2023-01-15,574,korea,66.29,54.0195,41.8471,FW22
2023-01-15,9060,global,7.35,14.3079,15.383,FW22
2023-01-15,990,global,7.35,0.0,15.383,FW22
2023-01-15,992,korea,41.32,17.0538,26.0842,FW22
2023-01-22,1906r,global,2.76,0.0,5.9483,FW22
2023-01-22,2002r,global,13.78,-9.1029,29.6983,FW22
2023-01-22,2002r,korea,0.0,,0.0,FW22
2023-01-22,327,korea,0.0,-100.0,0.0,FW22
2023-01-22,530,korea,45.63,76.6551,27.1801,FW22
2023-01-22,574,global,15.16,0.0,32.6724,FW22
2023-01-22,574,korea,86.09,29.8688,51.2807,FW22
2023-01-22,9060,global,7.35,0.0,15.8405,FW22
2023-01-22,990,global,7.35,0.0,15.8405,FW22
2023-01-22,992,korea,36.16,-12.4879,21.5392,FW22
2023-01-29,1906r,global,2.3,-16.6667,4.6796,FW22
2023-01-29,2002r,global,12.86,-6.6763,26.1648,FW22
2023-01-29,2002r,korea,0.0,,0.0,FW22
2023-01-29,327,korea,31.85,,17.8732,FW22
2023-01-29,530,korea,44.77,-1.8847,25.1235,FW22
2023-01-29,574,global,15.16,0.0,30.8444,FW22
2023-01-29,574,korea,60.26,-30.0035,33.8159,FW22
2023-01-29,9060,global,11.48,56.1905,23.3571,FW22
2023-01-29,990,global,7.35,0.0,14.9542,FW22
2023-01-29,992,korea,41.32,14.2699,23.1874,FW22
2023-02-05,1906r,global,1.84,-20.0,3.8892,FW22
2023-02-05,2002r,global,11.48,-10.7309,24.2655,FW22
2023-02-05,2002r,korea,0.0,,0.0,FW22
2023-02-05,327,korea,28.41,-10.8006,21.1541,FW22
2023-02-05,530,korea,38.74,-13.4688,28.8459,FW22
2023-02-05,574,global,15.16,0.0,32.044,FW22
2023-02-05,574,korea,41.32,-31.4305,30.7669,FW22
2023-02-05,9060,global,11.94,4.007,25.2378,FW22
2023-02-05,990,global,6.89,-6.2585,14.5635,FW22
2023-02-05,992,korea,25.83,-37.4879,19.2331,FW22
2023-02-12,1906r,global,2.3,25.0,4.5936,FW22
2023-02-12,2002r,global,11.94,4.007,23.8466,FW22
2023-02-12,2002r,korea,0.0,,0.0,FW22
2023-02-12,327,korea,0.0,-100.0,0.0,FW22
2023-02-12,530,korea,55.96,44.4502,34.5752,FW22
2023-02-12,574,global,17.92,18.2058,35.7899,FW22
2023-02-12,574,korea,65.43,58.3495,40.4263,FW22
2023-02-12,9060,global,11.48,-3.8526,22.9279,FW22
2023-02-12,990,global,6.43,-6.6763,12.842,FW22
2023-02-12,992,korea,40.46,56.6396,24.9985,FW22
2023-02-19,1906r,global,2.3,0.0,4.2791,FW22
2023-02-19,2002r,global,12.86,7.7052,23.9256,FW22
2023-02-19,2002r,korea,0.0,,0.0,FW22
2023-02-19,327,korea,19.8,,10.5504,FW22
2023-02-19,530,korea,56.82,1.5368,30.2765,FW22
2023-02-19,574,global,16.54,-7.7009,30.7721,FW22
2023-02-19,574,korea,72.31,10.5151,38.5304,FW22
2023-02-19,9060,global,13.32,16.0279,24.7814,FW22
2023-02-19,990,global,8.73,35.7698,16.2419,FW22
2023-02-19,992,korea,38.74,-4.2511,20.6426,FW22
2023-02-26,1906r,global,1.84,-20.0,3.4528,FW22
2023-02-26,2002r,global,12.4,-3.577,23.2689,FW22
2023-02-26,2002r,korea,0.0,,0.0,FW22
2023-02-26,327,korea,0.0,-100.0,0.0,FW22
2023-02-26,530,korea,52.51,-7.5854,30.4972,FW22
2023-02-26,574,global,16.08,-2.7811,30.1745,FW22
2023-02-26,574,korea,64.57,-10.7039,37.5015,FW22
2023-02-26,9060,global,13.78,3.4535,25.8585,FW22
2023-02-26,990,global,9.19,5.2692,17.2453,FW22
2023-02-26,992,korea,55.1,42.2303,32.0014,FW22
2023-03-05,1906r,global,1.84,0.0,3.2039,FW22
2023-03-05,2002r,global,14.24,14.8387,24.7954,FW22
2023-03-05,2002r,korea,0.0,,0.0,FW22
2023-03-05,327,korea,0.0,,0.0,FW22
2023-03-05,530,korea,50.79,-3.2756,38.8154,FW22
2023-03-05,574,global,17.0,5.7214,29.6013,FW22
2023-03-05,574,korea,46.49,-28.0006,35.5292,FW22
2023-03-05,9060,global,16.08,16.6909,27.9993,FW22
2023-03-05,990,global,8.27,-10.0109,14.4001,FW22
2023-03-05,992,korea,33.57,-39.0744,25.6553,FW22
2023-03-12,1906r,global,1.84,0.0,3.3942,SS23
2023-03-12,2002r,global,12.86,-9.691,23.7226,SS23
2023-03-12,2002r,korea,0.0,,0.0,SS23
2023-03-12,327,korea,0.0,,0.0,SS23
2023-03-12,530,korea,33.57,-33.9043,29.1027,SS23
2023-03-12,574,global,16.08,-5.4118,29.6624,SS23
2023-03-12,574,korea,53.37,14.7989,46.2679,SS23
2023-03-12,9060,global,16.08,0.0,29.6624,SS23
2023-03-12,990,global,7.35,-11.1245,13.5584,SS23
2023-03-12,992,korea,28.41,-15.3709,24.6294,SS23
2023-03-19,1906r,global,2.3,25.0,4.0701,SS23
2023-03-19,2002r,global,12.4,-3.577,21.943,SS23
2023-03-19,2002r,korea,0.0,,0.0,SS23
2023-03-19,327,korea,0.0,,0.0,SS23
2023-03-19,530,korea,46.49,38.4867,35.9997,SS23
2023-03-19,574,global,17.92,11.4428,31.7112,SS23
2023-03-19,574,korea,45.63,-14.5025,35.3337,SS23
2023-03-19,9060,global,16.54,2.8607,29.2692,SS23
2023-03-19,990,global,7.35,0.0,13.0065,SS23
2023-03-19,992,korea,37.02,30.3062,28.6666,SS23
2023-03-26,1906r,global,2.3,0.0,4.0701,SS23
2023-03-26,2002r,global,13.32,7.4194,23.571,SS23
2023-03-26,2002r,korea,0.0,,0.0,SS23
2023-03-26,327,korea,0.0,,0.0,SS23
2023-03-26,530,korea,49.93,7.3994,40.5572,SS23
2023-03-26,574,global,16.54,-7.7009,29.2692,SS23
2023-03-26,574,korea,46.49,1.8847,37.763,SS23
2023-03-26,9060,global,17.0,2.7811,30.0832,SS23
2023-03-26,990,global,7.35,0.0,13.0065,SS23
2023-03-26,992,korea,26.69,-27.9038,21.6798,SS23
2023-04-02,1906r,global,3.22,40.0,4.8002,SS23
2023-04-02,2002r,global,15.62,17.2673,23.2856,SS23
2023-04-02,2002r,korea,0.0,,0.0,SS23
2023-04-02,327,korea,0.0,,0.0,SS23
2023-04-02,530,korea,45.63,-8.6121,46.9058,SS23
2023-04-02,574,global,18.38,11.1245,27.4001,SS23
2023-04-02,574,korea,51.65,11.0992,53.0942,SS23
2023-04-02,9060,global,22.51,32.4118,33.5569,SS23
2023-04-02,990,global,7.35,0.0,10.9571,SS23
2023-04-02,992,korea,0.0,-100.0,0.0,SS23
2023-04-09,1906r,global,2.76,-14.2857,4.1145,SS23
2023-04-09,2002r,global,14.24,-8.8348,21.2284,SS23
2023-04-09,2002r,korea,20.66,,22.6386,SS23
2023-04-09,327,korea,0.0,,0.0,SS23
2023-04-09,530,korea,44.77,-1.8847,49.0576,SS23
2023-04-09,574,global,18.84,2.5027,28.0859,SS23
2023-04-09,574,korea,25.83,-49.9903,28.3037,SS23
2023-04-09,9060,global,23.89,6.1306,35.6142,SS23
2023-04-09,990,global,7.35,0.0,10.9571,SS23
2023-04-09,992,korea,0.0,,0.0,SS23
2023-04-16,1906r,global,2.3,-16.6667,3.7643,SS23
2023-04-16,2002r,global,13.32,-6.4607,21.8003,SS23
2023-04-16,2002r,korea,0.0,-100.0,0.0,SS23
2023-04-16,327,korea,0.0,,0.0,SS23
2023-04-16,530,korea,51.65,15.3674,46.8778,SS23
2023-04-16,574,global,21.59,14.5966,35.3355,SS23
2023-04-16,574,korea,34.43,33.2946,31.2489,SS23
2023-04-16,9060,global,17.46,-26.915,28.5761,SS23
2023-04-16,990,global,6.43,-12.517,10.5237,SS23
2023-04-16,992,korea,24.1,,21.8733,SS23
2023-04-23,1906r,global,2.76,20.0,4.4842,SS23
2023-04-23,2002r,global,11.94,-10.3604,19.3989,SS23
2023-04-23,2002r,korea,0.0,,0.0,SS23
2023-04-23,327,korea,26.69,,23.4885,SS23
2023-04-23,530,korea,53.37,3.3301,46.9682,SS23
2023-04-23,574,global,19.29,-10.6531,31.3404,SS23
2023-04-23,574,korea,33.57,-2.4978,29.5433,SS23
2023-04-23,9060,global,20.67,18.3849,33.5825,SS23
2023-04-23,990,global,6.89,7.154,11.1942,SS23
2023-04-23,992,korea,0.0,-100.0,0.0,SS23
2023-04-30,1906r,global,3.68,33.3333,6.1621,SS23
2023-04-30,2002r,global,12.4,3.8526,20.7636,SS23
2023-04-30,2002r,korea,0.0,,0.0,SS23
2023-04-30,327,korea,0.0,-100.0,0.0,SS23
2023-04-30,530,korea,46.49,-12.8911,55.67,SS23
2023-04-30,574,global,17.92,-7.1021,30.0067,SS23
2023-04-30,574,korea,37.02,10.277,44.33,SS23
2023-04-30,9060,global,19.29,-6.6763,32.3007,SS23
2023-04-30,990,global,6.43,-6.6763,10.7669,SS23
2023-04-30,992,korea,0.0,,0.0,SS23
2023-05-07,1906r,global,2.76,-25.0,4.8059,SS23
2023-05-07,2002r,global,12.4,0.0,21.5915,SS23
2023-05-07,2002r,korea,0.0,,0.0,SS23
2023-05-07,327,korea,0.0,,0.0,SS23
2023-05-07,530,korea,48.21,3.6997,40.0017,SS23
2023-05-07,574,global,17.0,-5.1339,29.6013,SS23
2023-05-07,574,korea,51.65,39.5192,42.856,SS23
2023-05-07,9060,global,18.84,-2.3328,32.8052,SS23
2023-05-07,990,global,6.43,0.0,11.1962,SS23
2023-05-07,992,korea,20.66,,17.1424,SS23
2023-05-14,1906r,global,2.3,-16.6667,4.2791,SS23
2023-05-14,2002r,global,12.4,0.0,23.0698,SS23
2023-05-14,2002r,korea,0.0,,0.0,SS23
2023-05-14,327,korea,0.0,,0.0,SS23
2023-05-14,530,korea,49.07,1.7839,61.2915,SS23
2023-05-14,574,global,15.16,-10.8235,28.2047,SS23
2023-05-14,574,korea,30.99,-40.0,38.7085,SS23
2023-05-14,9060,global,17.46,-7.3248,32.4837,SS23
2023-05-14,990,global,6.43,0.0,11.9628,SS23
2023-05-14,992,korea,0.0,-100.0,0.0,SS23
2023-05-21,1906r,global,2.76,20.0,5.5112,SS23
2023-05-21,2002r,global,11.03,-11.0484,22.0248,SS23
2023-05-21,2002r,korea,0.0,,0.0,SS23
2023-05-21,327,korea,0.0,,0.0,SS23
2023-05-21,530,korea,34.43,-29.8349,48.1875,SS23
2023-05-21,574,global,14.24,-6.0686,28.4345,SS23
2023-05-21,574,korea,19.8,-36.1084,27.7117,SS23
2023-05-21,9060,global,15.62,-10.5384,31.1901,SS23
2023-05-21,990,global,6.43,0.0,12.8395,SS23
2023-05-21,992,korea,17.22,,24.1008,SS23
2023-05-28,1906r,global,2.3,-16.6667,4.4704,SS23
2023-05-28,2002r,global,11.48,4.0798,22.3129,SS23
2023-05-28,2002r,korea,0.0,,0.0,SS23
2023-05-28,327,korea,0.0,,0.0,SS23
2023-05-28,530,korea,44.77,30.0319,56.5206,SS23
2023-05-28,574,global,15.16,6.4607,29.4655,SS23
2023-05-28,574,korea,18.94,-4.3434,23.9111,SS23
2023-05-28,9060,global,16.54,5.8899,32.1477,SS23
2023-05-28,990,global,5.97,-7.154,11.6035,SS23
2023-05-28,992,korea,15.5,-9.9884,19.5682,SS23
2023-06-04,1906r,global,2.3,0.0,4.2071,SS23
2023-06-04,2002r,global,10.57,-7.9268,19.3342,SS23
2023-06-04,2002r,korea,0.0,,0.0,SS23
2023-06-04,327,korea,0.0,,0.0,SS23
2023-06-04,530,korea,23.24,-48.0902,45.757,SS23
2023-06-04,574,global,14.7,-3.0343,26.8886,SS23
2023-06-04,574,korea,27.55,45.4593,54.243,SS23
2023-06-04,9060,global,21.13,27.7509,38.6501,SS23
2023-06-04,990,global,5.97,0.0,10.9201,SS23
2023-06-04,992,korea,0.0,-100.0,0.0,SS23
2023-06-11,1906r,global,2.3,0.0,4.7238,SS23
2023-06-11,2002r,global,11.48,8.6093,23.5777,SS23
2023-06-11,2002r,korea,0.0,,0.0,SS23
2023-06-11,327,korea,0.0,,0.0,SS23
2023-06-11,530,korea,30.13,29.6472,100.0,SS23
2023-06-11,574,global,14.24,-3.1293,29.2463,SS23
2023-06-11,574,korea,0.0,-100.0,0.0,SS23
2023-06-11,9060,global,15.16,-28.2537,31.1358,SS23
2023-06-11,990,global,5.51,-7.7052,11.3165,SS23
2023-06-11,992,korea,0.0,,0.0,SS23
2023-06-18,1906r,global,2.3,0.0,4.3536,SS23
2023-06-18,2002r,global,14.24,24.0418,26.9544,SS23
2023-06-18,2002r,korea,0.0,,0.0,SS23
2023-06-18,327,korea,0.0,,0.0,SS23
2023-06-18,530,korea,0.0,-100.0,0.0,SS23
2023-06-18,574,global,14.24,0.0,26.9544,SS23
2023-06-18,574,korea,20.66,,48.0019,SS23
2023-06-18,9060,global,16.54,9.1029,31.308,SS23
2023-06-18,990,global,5.51,0.0,10.4297,SS23
2023-06-18,992,korea,22.38,,51.9981,SS23
2023-06-25,1906r,global,2.3,0.0,4.316,SS23
2023-06-25,2002r,global,11.94,-16.1517,22.4057,SS23
2023-06-25,2002r,korea,0.0,,0.0,SS23
2023-06-25,327,korea,0.0,,0.0,SS23
2023-06-25,530,korea,24.1,,51.8503,SS23
2023-06-25,574,global,14.7,3.2303,27.5849,SS23
2023-06-25,574,korea,22.38,8.3253,48.1497,SS23
2023-06-25,9060,global,18.38,11.1245,34.4905,SS23
2023-06-25,990,global,5.97,8.3485,11.2029,SS23
2023-06-25,992,korea,0.0,-100.0,0.0,SS23
2023-07-02,1906r,global,2.76,20.0,5.0063,SS23
2023-07-02,2002r,global,14.7,23.1156,26.6642,SS23
2023-07-02,2002r,korea,0.0,,0.0,SS23
2023-07-02,327,korea,0.0,,0.0,SS23
2023-07-02,530,korea,34.43,42.8631,100.0,SS23
2023-07-02,574,global,14.24,-3.1293,25.8299,SS23
2023-07-02,574,korea,0.0,-100.0,0.0,SS23
2023-07-02,9060,global,17.46,-5.0054,31.6706,SS23
2023-07-02,990,global,5.97,0.0,10.8289,SS23
2023-07-02,992,korea,0.0,,0.0,SS23
2023-07-09,1906r,global,2.76,0.0,4.8447,SS23
2023-07-09,2002r,global,13.32,-9.3878,23.3807,SS23
2023-07-09,2002r,korea,0.0,,0.0,SS23
2023-07-09,327,korea,0.0,,0.0,SS23
2023-07-09,530,korea,25.83,-24.9782,58.8249,SS23
2023-07-09,574,global,15.62,9.691,27.4179,SS23
2023-07-09,574,korea,18.08,,41.1751,SS23
2023-07-09,9060,global,17.46,0.0,30.6477,SS23
2023-07-09,990,global,7.81,30.8208,13.709,SS23
2023-07-09,992,korea,0.0,,0.0,SS23
2023-07-16,1906r,global,3.22,16.6667,5.6981,SS23
2023-07-16,2002r,global,13.78,3.4535,24.3851,SS23
2023-07-16,2002r,korea,0.0,,0.0,SS23
2023-07-16,327,korea,0.0,,0.0,SS23
2023-07-16,530,korea,25.83,0.0,44.7816,SS23
2023-07-16,574,global,14.24,-8.8348,25.1991,SS23
2023-07-16,574,korea,31.85,76.1615,55.2184,SS23
2023-07-16,9060,global,17.92,2.6346,31.7112,SS23
2023-07-16,990,global,7.35,-5.8899,13.0065,SS23
2023-07-16,992,korea,0.0,,0.0,SS23
2023-07-23,1906r,global,3.68,14.2857,5.8899,SS23
2023-07-23,2002r,global,14.24,3.3382,22.7913,SS23
2023-07-23,2002r,korea,0.0,,0.0,SS23
2023-07-23,327,korea,0.0,,0.0,SS23
2023-07-23,530,korea,21.52,-16.686,51.0194,SS23
2023-07-23,574,global,16.54,16.1517,26.4725,SS23
2023-07-23,574,korea,20.66,-35.1334,48.9806,SS23
2023-07-23,9060,global,21.13,17.9129,33.8188,SS23
2023-07-23,990,global,6.89,-6.2585,11.0275,SS23
2023-07-23,992,korea,0.0,,0.0,SS23
2023-07-30,1906r,global,4.13,12.2283,6.0336,SS23
2023-07-30,2002r,global,16.54,16.1517,24.1636,SS23
2023-07-30,2002r,korea,0.0,,0.0,SS23
2023-07-30,327,korea,0.0,,0.0,SS23
2023-07-30,530,korea,0.0,-100.0,0.0,SS23
2023-07-30,574,global,18.84,13.9057,27.5237,SS23
2023-07-30,574,korea,24.97,20.8616,50.0,SS23
2023-07-30,9060,global,21.59,2.177,31.5413,SS23
2023-07-30,990,global,7.35,6.6763,10.7378,SS23
2023-07-30,992,korea,24.97,,50.0,SS23
2023-08-06,1906r,global,4.13,0.0,6.0336,SS23
2023-08-06,2002r,global,16.54,0.0,24.1636,SS23
2023-08-06,2002r,korea,0.0,,0.0,SS23
2023-08-06,327,korea,0.0,,0.0,SS23
2023-08-06,530,korea,25.83,,100.0,SS23
2023-08-06,574,global,18.38,-2.4416,26.8517,SS23
2023-08-06,574,korea,0.0,-100.0,0.0,SS23
2023-08-06,9060,global,21.59,0.0,31.5413,SS23
2023-08-06,990,global,7.81,6.2585,11.4098,SS23
2023-08-06,992,korea,0.0,-100.0,0.0,SS23
2023-08-13,1906r,global,3.68,-10.8959,5.4118,SS23
2023-08-13,2002r,global,14.7,-11.1245,21.6176,SS23
2023-08-13,2002r,korea,0.0,,0.0,SS23
2023-08-13,327,korea,22.38,,44.0638,SS23
2023-08-13,530,korea,28.41,9.9884,55.9362,SS23
2023-08-13,574,global,17.92,-2.5027,26.3529,SS23
2023-08-13,574,korea,0.0,,0.0,SS23
2023-08-13,9060,global,23.89,10.6531,35.1324,SS23
2023-08-13,990,global,7.81,0.0,11.4853,SS23
2023-08-13,992,korea,0.0,,0.0,SS23
2023-08-20,1906r,global,3.68,0.0,5.2355,SS23
2023-08-20,2002r,global,16.08,9.3878,22.8767,SS23
2023-08-20,2002r,korea,0.0,,0.0,SS23
2023-08-20,327,korea,0.0,-100.0,0.0,SS23
2023-08-20,530,korea,32.71,15.1355,64.4024,SS23
2023-08-20,574,global,16.54,-7.7009,23.5311,SS23
2023-08-20,574,korea,0.0,,0.0,SS23
2023-08-20,9060,global,26.64,11.5111,37.9001,SS23
2023-08-20,990,global,7.35,-5.8899,10.4567,SS23
2023-08-20,992,korea,18.08,,35.5976,SS23
2023-08-27,1906r,global,4.13,12.2283,5.2881,SS23
2023-08-27,2002r,global,16.08,0.0,20.589,SS23
2023-08-27,2002r,korea,0.0,,0.0,SS23
2023-08-27,327,korea,0.0,,0.0,SS23
2023-08-27,530,korea,18.08,-44.7264,51.2181,SS23
2023-08-27,574,global,17.92,8.3434,22.9449,SS23
2023-08-27,574,korea,17.22,,48.7819,SS23
2023-08-27,9060,global,32.16,20.7207,41.178,SS23
2023-08-27,990,global,7.81,6.2585,10.0,SS23
2023-08-27,992,korea,0.0,-100.0,0.0,SS23
2023-09-03,1906r,global,3.68,-10.8959,5.2014,SS23
2023-09-03,2002r,global,13.78,-14.3035,19.477,SS23
2023-09-03,2002r,korea,0.0,,0.0,SS23
2023-09-03,327,korea,0.0,,0.0,SS23
2023-09-03,530,korea,24.97,38.1084,42.6546,SS23
2023-09-03,574,global,15.62,-12.8348,22.0777,SS23
2023-09-03,574,korea,33.57,94.9477,57.3454,SS23
2023-09-03,9060,global,30.78,-4.291,43.5053,SS23
2023-09-03,990,global,6.89,-11.7798,9.7385,SS23
2023-09-03,992,korea,0.0,,0.0,SS23
2023-09-10,1906r,global,2.76,-25.0,4.2612,FW23
2023-09-10,2002r,global,13.32,-3.3382,20.5651,FW23
2023-09-10,2002r,korea,0.0,,0.0,FW23
2023-09-10,327,korea,0.0,,0.0,FW23
2023-09-10,530,korea,32.71,30.9972,54.2814,FW23
2023-09-10,574,global,15.62,0.0,24.1161,FW23
2023-09-10,574,korea,27.55,-17.9327,45.7186,FW23
2023-09-10,9060,global,27.1,-11.9558,41.8404,FW23
2023-09-10,990,global,5.97,-13.3527,9.2172,FW23
2023-09-10,992,korea,0.0,,0.0,FW23
2023-09-17,1906r,global,2.76,0.0,3.9011,FW23
2023-09-17,2002r,global,14.24,6.9069,20.1272,FW23
2023-09-17,2002r,korea,0.0,,0.0,FW23
2023-09-17,327,korea,0.0,,0.0,FW23
2023-09-17,530,korea,41.32,26.3222,53.3299,FW23
2023-09-17,574,global,14.7,-5.8899,20.7774,FW23
2023-09-17,574,korea,36.16,31.2523,46.6701,FW23
2023-09-17,9060,global,33.08,22.0664,46.7562,FW23
2023-09-17,990,global,5.97,0.0,8.4382,FW23
2023-09-17,992,korea,0.0,,0.0,FW23
2023-09-24,1906r,global,3.22,16.6667,4.581,FW23
2023-09-24,2002r,global,12.86,-9.691,18.2956,FW23
2023-09-24,2002r,korea,0.0,,0.0,FW23
2023-09-24,327,korea,0.0,,0.0,FW23
2023-09-24,530,korea,24.97,-39.5692,30.5294,FW23
2023-09-24,574,global,15.62,6.2585,22.2222,FW23
2023-09-24,574,korea,37.88,4.7566,46.3137,FW23
2023-09-24,9060,global,32.62,-1.3906,46.4077,FW23
2023-09-24,990,global,5.97,0.0,8.4934,FW23
2023-09-24,992,korea,18.94,,23.1569,FW23
2023-10-01,1906r,global,3.68,14.2857,5.1346,FW23
2023-10-01,2002r,global,13.78,7.154,19.227,FW23
2023-10-01,2002r,korea,0.0,,0.0,FW23
2023-10-01,327,korea,0.0,,0.0,FW23
2023-10-01,530,korea,38.74,55.1462,44.118,FW23
2023-10-01,574,global,16.08,2.9449,22.4362,FW23
2023-10-01,574,korea,30.13,-20.4593,34.3127,FW23
2023-10-01,9060,global,31.7,-2.8204,44.2305,FW23
2023-10-01,990,global,6.43,7.7052,8.9717,FW23
2023-10-01,992,korea,18.94,0.0,21.5693,FW23
2023-10-08,1906r,global,3.68,0.0,5.3403,FW23
2023-10-08,2002r,global,13.32,-3.3382,19.3296,FW23
2023-10-08,2002r,korea,0.0,,0.0,FW23
2023-10-08,327,korea,0.0,,0.0,FW23
2023-10-08,530,korea,17.22,-55.5498,24.0974,FW23
2023-10-08,574,global,15.16,-5.7214,21.9997,FW23
2023-10-08,574,korea,37.88,25.7219,53.0087,FW23
2023-10-08,9060,global,30.78,-2.9022,44.667,FW23
2023-10-08,990,global,5.97,-7.154,8.6635,FW23
2023-10-08,992,korea,16.36,-13.622,22.8939,FW23
2023-10-15,1906r,global,3.22,-12.5,4.736,FW23
2023-10-15,2002r,global,14.24,6.9069,20.9443,FW23
2023-10-15,2002r,korea,0.0,,0.0,FW23
2023-10-15,327,korea,0.0,,0.0,FW23
2023-10-15,530,korea,40.46,134.9593,41.9622,FW23
2023-10-15,574,global,15.16,0.0,22.2974,FW23
