week_start,product_line,region,search_index,search_wow_pct,share_within_nb_pct,season_label
2023-10-15,574,korea,37.02,-2.2703,38.3945,FW23
2023-10-15,9060,global,29.4,-4.4834,43.2417,FW23
2023-10-15,990,global,5.97,0.0,8.7807,FW23
2023-10-15,992,korea,18.94,15.7702,19.6432,FW23
2023-10-22,1906r,global,4.13,28.2609,6.2012,FW23
2023-10-22,2002r,global,13.78,-3.2303,20.6907,FW23
2023-10-22,2002r,korea,0.0,,0.0,FW23
2023-10-22,327,korea,0.0,,0.0,FW23
2023-10-22,530,korea,26.69,-34.0336,40.7917,FW23
2023-10-22,574,global,14.7,-3.0343,22.0721,FW23
2023-10-22,574,korea,38.74,4.6461,59.2083,FW23
2023-10-22,9060,global,28.48,-3.1293,42.7628,FW23
2023-10-22,990,global,5.51,-7.7052,8.2733,FW23
2023-10-22,992,korea,0.0,-100.0,0.0,FW23
2023-10-29,1906r,global,4.13,0.0,6.423,FW23
2023-10-29,2002r,global,11.48,-16.6909,17.8538,FW23
2023-10-29,2002r,korea,0.0,,0.0,FW23
2023-10-29,327,korea,0.0,,0.0,FW23
2023-10-29,530,korea,22.38,-16.1484,38.2303,FW23
2023-10-29,574,global,14.24,-3.1293,22.1462,FW23
2023-10-29,574,korea,36.16,-6.6598,61.7697,FW23
2023-10-29,9060,global,28.94,1.6152,45.0078,FW23
2023-10-29,990,global,5.51,0.0,8.5692,FW23
2023-10-29,992,korea,0.0,,0.0,FW23
2023-11-05,1906r,global,3.68,-10.8959,5.2014,FW23
2023-11-05,2002r,global,14.7,28.0488,20.7774,FW23
2023-11-05,2002r,korea,0.0,,0.0,FW23
2023-11-05,327,korea,0.0,,0.0,FW23
2023-11-05,530,korea,34.43,53.8427,50.6324,FW23
2023-11-05,574,global,15.62,9.691,22.0777,FW23
2023-11-05,574,korea,33.57,-7.1626,49.3676,FW23
2023-11-05,9060,global,30.78,6.358,43.5053,FW23
2023-11-05,990,global,5.97,8.3485,8.4382,FW23
2023-11-05,992,korea,0.0,,0.0,FW23
2023-11-12,1906r,global,3.68,0.0,4.657,FW23
2023-11-12,2002r,global,15.16,3.1293,19.185,FW23
2023-11-12,2002r,korea,0.0,,0.0,FW23
2023-11-12,327,korea,0.0,,0.0,FW23
2023-11-12,530,korea,22.38,-34.9985,44.0638,FW23
2023-11-12,574,global,21.13,35.2753,26.7401,FW23
2023-11-12,574,korea,28.41,-15.3709,55.9362,FW23
2023-11-12,9060,global,33.08,7.4724,41.8628,FW23
2023-11-12,990,global,5.97,0.0,7.555,FW23
2023-11-12,992,korea,0.0,,0.0,FW23
2023-11-19,1906r,global,4.59,24.7283,4.4611,FW23
2023-11-19,2002r,global,20.67,36.3456,20.0894,FW23
2023-11-19,2002r,korea,0.0,,0.0,FW23
2023-11-19,327,korea,0.0,,0.0,FW23
2023-11-19,530,korea,33.57,50.0,48.1428,FW23
2023-11-19,574,global,28.02,32.6077,27.233,FW23
2023-11-19,574,korea,36.16,27.2791,51.8572,FW23
2023-11-19,9060,global,41.8,26.3603,40.6259,FW23
2023-11-19,990,global,7.81,30.8208,7.5906,FW23
2023-11-19,992,korea,0.0,,0.0,FW23
2023-11-26,1906r,global,3.68,-19.8257,4.5004,FW23
2023-11-26,2002r,global,16.54,-19.9806,20.2275,FW23
2023-11-26,2002r,korea,0.0,,0.0,FW23
2023-11-26,327,korea,0.0,,0.0,FW23
2023-11-26,530,korea,21.52,-35.8951,28.0867,FW23
2023-11-26,574,global,20.67,-26.2313,25.2782,FW23
2023-11-26,574,korea,37.88,4.7566,49.4388,FW23
2023-11-26,9060,global,34.45,-17.5837,42.1304,FW23
2023-11-26,990,global,6.43,-17.6697,7.8635,FW23
2023-11-26,992,korea,17.22,,22.4745,FW23
2023-12-03,1906r,global,3.68,0.0,4.6843,FW23
2023-12-03,2002r,global,15.62,-5.5623,19.8829,FW23
2023-12-03,2002r,korea,0.0,,0.0,FW23
2023-12-03,327,korea,0.0,,0.0,FW23
2023-12-03,530,korea,24.97,16.0316,46.7778,FW23
2023-12-03,574,global,17.0,-17.7552,21.6395,FW23
2023-12-03,574,korea,28.41,-25.0,53.2222,FW23
2023-12-03,9060,global,36.29,5.3411,46.194,FW23
2023-12-03,990,global,5.97,-7.154,7.5993,FW23
2023-12-03,992,korea,0.0,-100.0,0.0,FW23
2023-12-10,1906r,global,3.68,0.0,4.5253,FW23
2023-12-10,2002r,global,15.16,-2.9449,18.6424,FW23
2023-12-10,2002r,korea,0.0,,0.0,FW23
2023-12-10,327,korea,18.94,,23.6573,FW23
2023-12-10,530,korea,15.5,-37.9255,19.3605,FW23
2023-12-10,574,global,17.0,0.0,20.9051,FW23
2023-12-10,574,korea,23.24,-18.1978,29.0282,FW23
2023-12-10,9060,global,39.05,7.6054,48.0202,FW23
2023-12-10,990,global,6.43,7.7052,7.907,FW23
2023-12-10,992,korea,22.38,,27.954,FW23
2023-12-17,1906r,global,4.13,12.2283,4.86,FW23
2023-12-17,2002r,global,15.16,0.0,17.8395,FW23
2023-12-17,2002r,korea,0.0,,,FW23
2023-12-17,327,korea,0.0,-100.0,,FW23
2023-12-17,530,korea,0.0,-100.0,,FW23
2023-12-17,574,global,17.0,0.0,20.0047,FW23
2023-12-17,574,korea,0.0,-100.0,,FW23
2023-12-17,9060,global,42.26,8.2202,49.7293,FW23
2023-12-17,990,global,6.43,0.0,7.5665,FW23
2023-12-17,992,korea,0.0,-100.0,,FW23
2023-12-24,1906r,global,5.51,33.414,5.6577,FW23
2023-12-24,2002r,global,19.75,30.277,20.2793,FW23
2023-12-24,2002r,korea,0.0,,0.0,FW23
2023-12-24,327,korea,0.0,,0.0,FW23
2023-12-24,530,korea,26.69,,100.0,FW23
2023-12-24,574,global,18.84,10.8235,19.3449,FW23
2023-12-24,574,korea,0.0,,0.0,FW23
2023-12-24,9060,global,45.94,8.708,47.1712,FW23
2023-12-24,990,global,7.35,14.3079,7.547,FW23
2023-12-24,992,korea,0.0,,0.0,FW23
2023-12-31,1906r,global,4.59,-16.6969,6.0562,FW23
2023-12-31,2002r,global,14.24,-27.8987,18.7888,FW23
2023-12-31,2002r,korea,0.0,,0.0,FW23
2023-12-31,327,korea,0.0,,0.0,FW23
2023-12-31,530,korea,29.27,9.6665,54.8435,FW23
2023-12-31,574,global,15.62,-17.0913,20.6096,FW23
2023-12-31,574,korea,24.1,,45.1565,FW23
2023-12-31,9060,global,35.37,-23.0083,46.6684,FW23
2023-12-31,990,global,5.97,-18.7755,7.877,FW23
2023-12-31,992,korea,0.0,,0.0,FW23
2024-01-07,1906r,global,6.32,37.6906,7.8189,FW23
2024-01-07,2002r,global,13.78,-3.2303,17.0481,FW23
2024-01-07,2002r,korea,0.0,,0.0,FW23
2024-01-07,327,korea,0.0,,0.0,FW23
2024-01-07,530,korea,28.28,-3.3823,62.6912,FW23
2024-01-07,574,global,13.8,-11.6517,17.0729,FW23
2024-01-07,574,korea,16.83,-30.166,37.3088,FW23
2024-01-07,9060,global,40.93,15.7195,50.6371,FW23
2024-01-07,990,global,6.0,0.5025,7.423,FW23
2024-01-07,992,korea,0.0,,0.0,FW23
2024-01-14,1906r,global,4.51,-28.6392,6.1086,FW23
2024-01-14,2002r,global,12.92,-6.2409,17.4997,FW23
2024-01-14,2002r,korea,0.0,,0.0,FW23
2024-01-14,327,korea,0.0,,0.0,FW23
2024-01-14,530,korea,22.87,-19.1301,52.8054,FW23
2024-01-14,574,global,12.94,-6.2319,17.5268,FW23
2024-01-14,574,korea,20.44,21.4498,47.1946,FW23
2024-01-14,9060,global,38.31,-6.4012,51.8895,FW23
2024-01-14,990,global,5.15,-14.1667,6.9755,FW23
2024-01-14,992,korea,0.0,,0.0,FW23
2024-01-21,1906r,global,5.41,19.9557,7.5919,FW23
2024-01-21,2002r,global,12.06,-6.6563,16.9239,FW23
2024-01-21,2002r,korea,0.0,,0.0,FW23
2024-01-21,327,korea,0.0,,0.0,FW23
2024-01-21,530,korea,17.45,-23.6992,38.1755,FW23
2024-01-21,574,global,12.94,0.0,18.1589,FW23
2024-01-21,574,korea,28.26,38.2583,61.8245,FW23
2024-01-21,9060,global,35.7,-6.8128,50.0982,FW23
2024-01-21,990,global,5.15,0.0,7.2271,FW23
2024-01-21,992,korea,0.0,,0.0,FW23
2024-01-28,1906r,global,5.41,0.0,7.1589,FW23
2024-01-28,2002r,global,12.92,7.131,17.0967,FW23
2024-01-28,2002r,korea,0.0,,0.0,FW23
2024-01-28,327,korea,0.0,,0.0,FW23
2024-01-28,530,korea,22.87,31.0602,51.3817,FW23
2024-01-28,574,global,14.67,13.3694,19.4125,FW23
2024-01-28,574,korea,21.64,-23.4253,48.6183,FW23
2024-01-28,9060,global,36.57,2.437,48.3922,FW23
2024-01-28,990,global,6.0,16.5049,7.9397,FW23
2024-01-28,992,korea,0.0,,0.0,FW23
2024-02-04,1906r,global,4.51,-16.6359,5.5838,FW23
2024-02-04,2002r,global,12.92,0.0,15.996,FW23
2024-02-04,2002r,korea,0.0,,0.0,FW23
2024-02-04,327,korea,0.0,,0.0,FW23
2024-02-04,530,korea,33.7,47.3546,49.5807,FW23
2024-02-04,574,global,13.8,-5.9305,17.0856,FW23
2024-02-04,574,korea,34.27,58.3641,50.4193,FW23
2024-02-04,9060,global,43.54,19.0593,53.9062,FW23
2024-02-04,990,global,6.0,0.0,7.4285,FW23
2024-02-04,992,korea,0.0,,0.0,FW23
2024-02-11,1906r,global,4.51,0.0,5.6431,FW23
2024-02-11,2002r,global,12.92,0.0,16.1662,FW23
2024-02-11,2002r,korea,23.24,,20.713,FW23
2024-02-11,327,korea,0.0,,0.0,FW23
2024-02-11,530,korea,39.11,16.0534,34.8574,FW23
2024-02-11,574,global,14.67,6.3043,18.3559,FW23
2024-02-11,574,korea,26.45,-22.8188,23.574,FW23
2024-02-11,9060,global,42.67,-1.9982,53.3909,FW23
2024-02-11,990,global,5.15,-14.1667,6.4439,FW23
2024-02-11,992,korea,23.4,,20.8556,FW23
2024-02-18,1906r,global,4.51,0.0,5.0425,FW23
2024-02-18,2002r,global,13.78,6.6563,15.407,FW23
2024-02-18,2002r,korea,0.0,-100.0,0.0,FW23
2024-02-18,327,korea,0.0,,0.0,FW23
2024-02-18,530,korea,33.7,-13.8328,49.1684,FW23
2024-02-18,574,global,17.26,17.6551,19.2979,FW23
2024-02-18,574,korea,19.24,-27.259,28.0712,FW23
2024-02-18,9060,global,47.89,12.2334,53.5443,FW23
2024-02-18,990,global,6.0,16.5049,6.7084,FW23
2024-02-18,992,korea,15.6,-33.3333,22.7604,FW23
2024-02-25,1906r,global,9.02,100.0,8.8614,FW23
2024-02-25,2002r,global,13.78,0.0,13.5377,FW23
2024-02-25,2002r,korea,0.0,,0.0,FW23
2024-02-25,327,korea,0.0,,0.0,FW23
2024-02-25,530,korea,49.34,46.4095,48.563,FW23
2024-02-25,574,global,16.39,-5.0406,16.1018,FW23
2024-02-25,574,korea,28.86,50.0,28.4055,FW23
2024-02-25,9060,global,56.6,18.1875,55.6047,FW23
2024-02-25,990,global,6.0,0.0,5.8945,FW23
2024-02-25,992,korea,23.4,50.0,23.0315,FW23
2024-03-03,1906r,global,8.12,-9.9778,8.2621,FW23
2024-03-03,2002r,global,13.78,0.0,14.0212,FW23
2024-03-03,2002r,korea,0.0,,0.0,FW23
2024-03-03,327,korea,0.0,,0.0,FW23
2024-03-03,530,korea,39.11,-20.7337,44.5596,FW23
2024-03-03,574,global,16.39,0.0,16.6768,FW23
2024-03-03,574,korea,27.66,-4.158,31.5142,FW23
2024-03-03,9060,global,53.99,-4.6113,54.9349,FW23
2024-03-03,990,global,6.0,0.0,6.105,FW23
2024-03-03,992,korea,21.0,-10.2564,23.9262,FW23
2024-03-10,1906r,global,7.22,-11.0837,7.4795,SS24
2024-03-10,2002r,global,12.92,-6.2409,13.3844,SS24
2024-03-10,2002r,korea,0.0,,0.0,SS24
2024-03-10,327,korea,0.0,,0.0,SS24
2024-03-10,530,korea,39.11,0.0,52.8656,SS24
2024-03-10,574,global,15.53,-5.2471,16.0883,SS24
2024-03-10,574,korea,34.87,26.0665,47.1344,SS24
2024-03-10,9060,global,54.86,1.6114,56.8321,SS24
2024-03-10,990,global,6.0,0.0,6.2157,SS24
2024-03-10,992,korea,0.0,-100.0,0.0,SS24
2024-03-17,1906r,global,6.32,-12.4654,6.0577,SS24
2024-03-17,2002r,global,12.92,0.0,12.3838,SS24
2024-03-17,2002r,korea,0.0,,0.0,SS24
2024-03-17,327,korea,0.0,,0.0,SS24
2024-03-17,530,korea,44.53,13.8583,59.6997,SS24
2024-03-17,574,global,17.26,11.1397,16.5437,SS24
2024-03-17,574,korea,30.06,-13.7941,40.3003,SS24
2024-03-17,9060,global,61.83,12.7051,59.2639,SS24
2024-03-17,990,global,6.0,0.0,5.751,SS24
2024-03-17,992,korea,0.0,,0.0,SS24
2024-03-24,1906r,global,9.02,42.7215,7.6253,SS24
2024-03-24,2002r,global,15.5,19.969,13.1034,SS24
2024-03-24,2002r,korea,0.0,,0.0,SS24
2024-03-24,327,korea,0.0,,0.0,SS24
2024-03-24,530,korea,40.32,-9.4543,54.0555,SS24
2024-03-24,574,global,18.12,4.9826,15.3183,SS24
2024-03-24,574,korea,34.27,14.0053,45.9445,SS24
2024-03-24,9060,global,68.79,11.2567,58.1537,SS24
2024-03-24,990,global,6.86,14.3333,5.7993,SS24
2024-03-24,992,korea,0.0,,0.0,SS24
2024-03-31,1906r,global,8.12,-9.9778,7.5916,SS24
2024-03-31,2002r,global,15.5,0.0,14.4914,SS24
2024-03-31,2002r,korea,0.0,,0.0,SS24
2024-03-31,327,korea,17.11,,18.0657,SS24
2024-03-31,530,korea,56.56,40.2778,59.7191,SS24
2024-03-31,574,global,16.39,-9.5475,15.3235,SS24
2024-03-31,574,korea,21.04,-38.6052,22.2152,SS24
2024-03-31,9060,global,60.95,-11.397,56.9839,SS24
2024-03-31,990,global,6.0,-12.5364,5.6096,SS24
2024-03-31,992,korea,0.0,,0.0,SS24
2024-04-07,1906r,global,7.22,-11.0837,7.1591,SS24
2024-04-07,2002r,global,14.64,-5.5484,14.5166,SS24
2024-04-07,2002r,korea,25.83,,29.4225,SS24
2024-04-07,327,korea,0.0,-100.0,0.0,SS24
2024-04-07,530,korea,37.91,-32.9738,43.1826,SS24
2024-04-07,574,global,16.39,0.0,16.2519,SS24
2024-04-07,574,korea,24.05,14.3061,27.3949,SS24
2024-04-07,9060,global,56.6,-7.137,56.123,SS24
2024-04-07,990,global,6.0,0.0,5.9494,SS24
2024-04-07,992,korea,0.0,,0.0,SS24
2024-04-14,1906r,global,6.32,-12.4654,6.6088,SS24
2024-04-14,2002r,global,12.92,-11.7486,13.5104,SS24
2024-04-14,2002r,korea,0.0,-100.0,0.0,SS24
2024-04-14,327,korea,0.0,,0.0,SS24
2024-04-14,530,korea,45.13,19.0451,65.2356,SS24
2024-04-14,574,global,15.53,-5.2471,16.2397,SS24
2024-04-14,574,korea,24.05,0.0,34.7644,SS24
2024-04-14,9060,global,54.86,-3.0742,57.3669,SS24
2024-04-14,990,global,6.0,0.0,6.2742,SS24
2024-04-14,992,korea,0.0,,0.0,SS24
2024-04-21,1906r,global,7.22,14.2405,7.0364,SS24
2024-04-21,2002r,global,13.78,6.6563,13.4295,SS24
2024-04-21,2002r,korea,0.0,,0.0,SS24
2024-04-21,327,korea,0.0,,0.0,SS24
2024-04-21,530,korea,22.26,-50.6758,43.0394,SS24
2024-04-21,574,global,18.12,16.6774,17.6591,SS24
2024-04-21,574,korea,29.46,22.4948,56.9606,SS24
2024-04-21,9060,global,58.34,6.3434,56.8561,SS24
2024-04-21,990,global,5.15,-14.1667,5.019,SS24
2024-04-21,992,korea,0.0,,0.0,SS24
2024-04-28,1906r,global,8.12,12.4654,7.7157,SS24
2024-04-28,2002r,global,13.78,0.0,13.0939,SS24
2024-04-28,2002r,korea,0.0,,0.0,SS24
2024-04-28,327,korea,0.0,,0.0,SS24
2024-04-28,530,korea,42.12,89.2183,58.3541,SS24
2024-04-28,574,global,17.26,-4.7461,16.4006,SS24
2024-04-28,574,korea,30.06,2.0367,41.6459,SS24
2024-04-28,9060,global,60.08,2.9825,57.0886,SS24
2024-04-28,990,global,6.0,16.5049,5.7013,SS24
2024-04-28,992,korea,0.0,,0.0,SS24
2024-05-05,1906r,global,8.12,0.0,8.8069,SS24
2024-05-05,2002r,global,12.92,-6.2409,14.013,SS24
2024-05-05,2002r,korea,0.0,,0.0,SS24
2024-05-05,327,korea,0.0,,0.0,SS24
2024-05-05,530,korea,36.71,-12.8443,55.986,SS24
2024-05-05,574,global,15.53,-10.0232,16.8438,SS24
2024-05-05,574,korea,28.86,-3.992,44.014,SS24
2024-05-05,9060,global,49.63,-17.3935,53.8286,SS24
2024-05-05,990,global,6.0,0.0,6.5076,SS24
2024-05-05,992,korea,0.0,,0.0,SS24
2024-05-12,1906r,global,8.12,0.0,9.3333,SS24
2024-05-12,2002r,global,12.92,0.0,14.8506,SS24
2024-05-12,2002r,korea,0.0,,0.0,SS24
2024-05-12,327,korea,0.0,,0.0,SS24
2024-05-12,530,korea,35.5,-3.2961,44.072,SS24
2024-05-12,574,global,15.53,0.0,17.8506,SS24
2024-05-12,574,korea,25.85,-10.4297,32.0919,SS24
2024-05-12,9060,global,45.28,-8.7649,52.046,SS24
2024-05-12,990,global,5.15,-14.1667,5.9195,SS24
2024-05-12,992,korea,19.2,,23.8361,SS24
2024-05-19,1906r,global,7.22,-11.0837,8.8286,SS24
2024-05-19,2002r,global,11.2,-13.3127,13.6953,SS24
2024-05-19,2002r,korea,0.0,,0.0,SS24
2024-05-19,327,korea,0.0,,0.0,SS24
2024-05-19,530,korea,41.52,16.9577,69.7112,SS24
2024-05-19,574,global,14.67,-5.5377,17.9384,SS24
2024-05-19,574,korea,18.04,-30.2128,30.2888,SS24
2024-05-19,9060,global,43.54,-3.8428,53.2404,SS24
2024-05-19,990,global,5.15,0.0,6.2974,SS24
2024-05-19,992,korea,0.0,-100.0,0.0,SS24
2024-05-26,1906r,global,8.12,12.4654,9.4265,SS24
2024-05-26,2002r,global,12.06,7.6786,14.0005,SS24
2024-05-26,2002r,korea,0.0,,0.0,SS24
2024-05-26,327,korea,0.0,,0.0,SS24
2024-05-26,530,korea,31.29,-24.6387,55.9349,SS24
2024-05-26,574,global,15.53,5.8623,18.0288,SS24
2024-05-26,574,korea,24.65,36.6408,44.0651,SS24
2024-05-26,9060,global,45.28,3.9963,52.5656,SS24
2024-05-26,990,global,5.15,0.0,5.9786,SS24
2024-05-26,992,korea,0.0,,0.0,SS24
2024-06-02,1906r,global,8.12,0.0,9.821,SS24
2024-06-02,2002r,global,12.06,0.0,14.5864,SS24
2024-06-02,2002r,korea,0.0,,0.0,SS24
2024-06-02,327,korea,0.0,,0.0,SS24
2024-06-02,530,korea,33.1,5.7846,100.0,SS24
2024-06-02,574,global,14.67,-5.5377,17.7431,SS24
2024-06-02,574,korea,0.0,-100.0,0.0,SS24
2024-06-02,9060,global,43.54,-3.8428,52.6609,SS24
2024-06-02,990,global,4.29,-16.699,5.1887,SS24
2024-06-02,992,korea,0.0,,0.0,SS24
2024-06-09,1906r,global,7.22,-11.0837,8.6477,SS24
2024-06-09,2002r,global,12.06,0.0,14.4448,SS24
2024-06-09,2002r,korea,0.0,,0.0,SS24
2024-06-09,327,korea,0.0,,0.0,SS24
2024-06-09,530,korea,60.17,81.7825,64.5324,SS24
2024-06-09,574,global,16.39,11.7246,19.6311,SS24
2024-06-09,574,korea,33.07,,35.4676,SS24
2024-06-09,9060,global,42.67,-1.9982,51.1079,SS24
2024-06-09,990,global,5.15,20.0466,6.1684,SS24
2024-06-09,992,korea,0.0,,0.0,SS24
2024-06-16,1906r,global,7.22,0.0,9.2209,SS24
2024-06-16,2002r,global,12.06,0.0,15.4023,SS24
2024-06-16,2002r,korea,0.0,,0.0,SS24
2024-06-16,327,korea,0.0,,0.0,SS24
2024-06-16,530,korea,35.5,-41.0005,100.0,SS24
2024-06-16,574,global,13.8,-15.8023,17.6245,SS24
2024-06-16,574,korea,0.0,-100.0,0.0,SS24
2024-06-16,9060,global,40.93,-4.0778,52.2733,SS24
2024-06-16,990,global,4.29,-16.699,5.4789,SS24
2024-06-16,992,korea,0.0,,0.0,SS24
2024-06-23,1906r,global,6.32,-12.4654,8.2593,SS24
2024-06-23,2002r,global,12.92,7.131,16.8845,SS24
2024-06-23,2002r,korea,0.0,,0.0,SS24
2024-06-23,327,korea,0.0,,0.0,SS24
2024-06-23,530,korea,52.95,49.1549,72.7435,SS24
2024-06-23,574,global,13.8,0.0,18.0345,SS24
2024-06-23,574,korea,19.84,,27.2565,SS24
2024-06-23,9060,global,39.19,-4.2512,51.2154,SS24
2024-06-23,990,global,4.29,0.0,5.6064,SS24
2024-06-23,992,korea,0.0,,0.0,SS24
2024-06-30,1906r,global,7.22,14.2405,9.1208,SS24
2024-06-30,2002r,global,12.92,0.0,16.3214,SS24
2024-06-30,2002r,korea,0.0,,0.0,SS24
2024-06-30,327,korea,0.0,,0.0,SS24
2024-06-30,530,korea,42.72,-19.3201,52.6368,SS24
2024-06-30,574,global,13.8,0.0,17.433,SS24
2024-06-30,574,korea,19.24,-3.0242,23.7063,SS24
2024-06-30,9060,global,40.93,4.4399,51.7054,SS24
2024-06-30,990,global,4.29,0.0,5.4194,SS24
2024-06-30,992,korea,19.2,,23.657,SS24
2024-07-07,1906r,global,9.02,24.9307,10.6821,SS24
2024-07-07,2002r,global,12.92,0.0,15.3008,SS24
2024-07-07,2002r,korea,0.0,,0.0,SS24
2024-07-07,327,korea,0.0,,0.0,SS24
2024-07-07,530,korea,46.33,8.4504,67.5561,SS24
2024-07-07,574,global,14.67,6.3043,17.3733,SS24
2024-07-07,574,korea,22.25,15.6445,32.4439,SS24
2024-07-07,9060,global,43.54,6.3767,51.5632,SS24
2024-07-07,990,global,4.29,0.0,5.0805,SS24
2024-07-07,992,korea,0.0,-100.0,0.0,SS24
2024-07-14,1906r,global,9.02,0.0,10.1611,SS24
2024-07-14,2002r,global,12.92,0.0,14.5545,SS24
2024-07-14,2002r,korea,0.0,,0.0,SS24
2024-07-14,327,korea,0.0,,0.0,SS24
2024-07-14,530,korea,32.49,-29.8727,100.0,SS24
2024-07-14,574,global,15.53,5.8623,17.4946,SS24
2024-07-14,574,korea,0.0,-100.0,0.0,SS24
2024-07-14,9060,global,46.15,5.9945,51.9883,SS24
2024-07-14,990,global,5.15,20.0466,5.8015,SS24
2024-07-14,992,korea,0.0,,0.0,SS24
2024-07-21,1906r,global,8.12,-9.9778,8.6447,SS24
2024-07-21,2002r,global,14.64,13.3127,15.5861,SS24
2024-07-21,2002r,korea,0.0,,0.0,SS24
2024-07-21,327,korea,0.0,,0.0,SS24
2024-07-21,530,korea,25.87,-20.3755,46.7558,SS24
2024-07-21,574,global,16.39,5.5377,17.4492,SS24
2024-07-21,574,korea,29.46,,53.2442,SS24
2024-07-21,9060,global,49.63,7.5406,52.8372,SS24
2024-07-21,990,global,5.15,0.0,5.4828,SS24
2024-07-21,992,korea,0.0,,0.0,SS24
2024-07-28,1906r,global,8.12,0.0,7.7823,SS24
2024-07-28,2002r,global,15.5,5.8743,14.8553,SS24
2024-07-28,2002r,korea,0.0,,0.0,SS24
2024-07-28,327,korea,0.0,,0.0,SS24
2024-07-28,530,korea,19.86,-23.2315,100.0,SS24
2024-07-28,574,global,18.12,10.5552,17.3663,SS24
2024-07-28,574,korea,0.0,-100.0,0.0,SS24
2024-07-28,9060,global,56.6,14.0439,54.2457,SS24
2024-07-28,990,global,6.0,16.5049,5.7504,SS24
2024-07-28,992,korea,0.0,,0.0,SS24
2024-08-04,1906r,global,8.12,0.0,7.3531,SS24
2024-08-04,2002r,global,16.37,5.6129,14.8239,SS24
2024-08-04,2002r,korea,0.0,,0.0,SS24
2024-08-04,327,korea,0.0,,0.0,SS24
2024-08-04,530,korea,39.11,96.9285,69.16,SS24
2024-08-04,574,global,19.84,9.4923,17.9661,SS24
2024-08-04,574,korea,17.44,,30.84,SS24
2024-08-04,9060,global,60.95,7.6855,55.1933,SS24
2024-08-04,990,global,5.15,-14.1667,4.6636,SS24
2024-08-04,992,korea,0.0,,0.0,SS24
2024-08-11,1906r,global,9.02,11.0837,7.9781,SS24
2024-08-11,2002r,global,17.23,5.2535,15.2397,SS24
2024-08-11,2002r,korea,0.0,,0.0,SS24
2024-08-11,327,korea,0.0,,0.0,SS24
2024-08-11,530,korea,20.46,-47.686,100.0,SS24
2024-08-11,574,global,18.98,-4.3347,16.7875,SS24
2024-08-11,574,korea,0.0,-100.0,0.0,SS24
2024-08-11,9060,global,61.83,1.4438,54.6878,SS24
2024-08-11,990,global,6.0,16.5049,5.3069,SS24
2024-08-11,992,korea,0.0,,0.0,SS24
